neuron_id,lag,time,cc,session_name,bin_width,block
1084,0,0.0,0.08371270562806578,hamilton_01,0.5,pre
1085,0,0.0,-0.04459685695204929,hamilton_01,0.5,pre
1086,0,0.0,-0.13718281876723346,hamilton_01,0.5,pre
1088,0,0.0,0.14302376466354366,hamilton_02,0.5,pre
1093,0,0.0,0.19278260720658424,hamilton_02,0.5,pre
1094,0,0.0,0.24587150075382613,hamilton_02,0.5,pre
1098,0,0.0,0.059334320978304975,hamilton_02,0.5,pre
1099,0,0.0,0.20268476169539815,hamilton_02,0.5,pre
1102,0,0.0,0.21994520621754157,hamilton_02,0.5,pre
1104,0,0.0,0.11996401124604002,hamilton_02,0.5,pre
1105,0,0.0,-0.032317133378465174,hamilton_02,0.5,pre
1111,0,0.0,-0.0020638167541121794,hamilton_02,0.5,pre
1144,0,0.0,-0.20856377283763047,hamilton_13,0.5,pre
1146,0,0.0,-0.11658809538259723,hamilton_13,0.5,pre
1148,0,0.0,-0.14951748704274231,hamilton_13,0.5,pre
1153,0,0.0,-0.10722098541827808,hamilton_13,0.5,pre
1157,0,0.0,-0.05468492069705228,hamilton_13,0.5,pre
1158,0,0.0,0.011082105642402723,hamilton_13,0.5,pre
1168,0,0.0,0.1656659329016458,hamilton_14,0.5,pre
1172,0,0.0,0.07296175056242993,hamilton_14,0.5,pre
1174,0,0.0,0.12136140742778123,hamilton_14,0.5,pre
1247,0,0.0,0.18767868594018114,hamilton_23,0.5,pre
1255,0,0.0,0.1491363228404608,hamilton_23,0.5,pre
1258,0,0.0,0.0638911089477607,hamilton_23,0.5,pre
1265,0,0.0,0.14664502798714033,hamilton_23,0.5,pre
1267,0,0.0,0.05386458138299812,hamilton_23,0.5,pre
1270,0,0.0,0.08882649531722983,hamilton_23,0.5,pre
1273,0,0.0,0.018978188351686548,hamilton_23,0.5,pre
1274,0,0.0,0.1766308364178781,hamilton_23,0.5,pre
1280,0,0.0,0.0039467554741906274,hamilton_23,0.5,pre
1281,0,0.0,0.14624306119354427,hamilton_23,0.5,pre
1282,0,0.0,0.01796875593336208,hamilton_23,0.5,pre
1291,0,0.0,0.017030364377694257,hamilton_23,0.5,pre
1292,0,0.0,0.03523202857098166,hamilton_23,0.5,pre
1294,0,0.0,0.00320517773274323,hamilton_23,0.5,pre
1301,0,0.0,0.12779044195300565,hamilton_23,0.5,pre
1302,0,0.0,0.2058804038608298,hamilton_23,0.5,pre
1304,0,0.0,0.11076562394119077,hamilton_23,0.5,pre
1305,0,0.0,0.15119812305726693,hamilton_23,0.5,pre
1312,0,0.0,0.002150289582240342,hamilton_23,0.5,pre
1314,0,0.0,0.11330755434546651,hamilton_23,0.5,pre
1319,0,0.0,0.21248202374300998,hamilton_23,0.5,pre
1320,0,0.0,-0.021132972808647264,hamilton_23,0.5,pre
1321,0,0.0,-0.0030874336736718033,hamilton_23,0.5,pre
1327,0,0.0,-0.033304212844116644,hamilton_23,0.5,pre
1328,0,0.0,0.20953121426023377,hamilton_23,0.5,pre
1329,0,0.0,0.1936383428937709,hamilton_23,0.5,pre
1333,0,0.0,0.14854147475128,hamilton_23,0.5,pre
1334,0,0.0,0.2165712714614628,hamilton_23,0.5,pre
1337,0,0.0,0.11542577146820868,hamilton_23,0.5,pre
1338,0,0.0,-0.09842669742767837,hamilton_23,0.5,pre
1341,0,0.0,-0.06110659229451392,hamilton_23,0.5,pre
1342,0,0.0,0.1872387766953433,hamilton_23,0.5,pre
1344,0,0.0,0.0448047928681697,hamilton_23,0.5,pre
1345,0,0.0,-0.03007880236534968,hamilton_23,0.5,pre
1350,0,0.0,0.1018345111094587,hamilton_07,0.5,pre
1351,0,0.0,0.01577686879689895,hamilton_07,0.5,pre
1355,0,0.0,-0.14567304395179662,hamilton_07,0.5,pre
1356,0,0.0,-0.0849898740849894,hamilton_07,0.5,pre
1361,0,0.0,0.0820843940520197,hamilton_07,0.5,pre
1363,0,0.0,0.04944720692285945,hamilton_07,0.5,pre
1375,0,0.0,0.052393912912289516,hamilton_07,0.5,pre
1378,0,0.0,-0.0700685405887111,hamilton_07,0.5,pre
1379,0,0.0,0.21053598329054812,hamilton_07,0.5,pre
1380,0,0.0,0.14245528356294238,hamilton_07,0.5,pre
1384,0,0.0,-0.1393915716154425,hamilton_07,0.5,pre
1386,0,0.0,0.2701564899876779,hamilton_07,0.5,pre
1387,0,0.0,0.2521167766092735,hamilton_07,0.5,pre
1390,0,0.0,0.09580544837785226,hamilton_07,0.5,pre
1394,0,0.0,-0.009112897600018146,hamilton_07,0.5,pre
1395,0,0.0,0.09793077220588904,hamilton_07,0.5,pre
1397,0,0.0,-0.13405793440736985,hamilton_07,0.5,pre
1401,0,0.0,0.27757928522481595,hamilton_07,0.5,pre
1406,0,0.0,0.22920858256061996,hamilton_07,0.5,pre
1407,0,0.0,-0.015638501061875795,hamilton_07,0.5,pre
1408,0,0.0,0.14051371962558165,hamilton_07,0.5,pre
1410,0,0.0,0.1095789896949819,hamilton_07,0.5,pre
1414,0,0.0,0.21264333759128165,hamilton_08,0.5,pre
1416,0,0.0,0.05155727201898343,hamilton_08,0.5,pre
1419,0,0.0,0.20893947231715393,hamilton_08,0.5,pre
1422,0,0.0,0.2162396219780396,hamilton_08,0.5,pre
1423,0,0.0,0.1111948899836223,hamilton_08,0.5,pre
1424,0,0.0,0.03630882558922199,hamilton_08,0.5,pre
1430,0,0.0,0.12986686507334352,hamilton_08,0.5,pre
1435,0,0.0,0.1392987682321415,hamilton_08,0.5,pre
1437,0,0.0,-0.09052703427230994,hamilton_08,0.5,pre
1441,0,0.0,0.03761351023505797,hamilton_08,0.5,pre
1442,0,0.0,-0.019460149686089726,hamilton_08,0.5,pre
1447,0,0.0,0.0671519632870184,hamilton_08,0.5,pre
1455,0,0.0,0.14588609959473078,hamilton_08,0.5,pre
1458,0,0.0,0.16975325590927035,hamilton_08,0.5,pre
1459,0,0.0,0.27494902762751794,hamilton_08,0.5,pre
1465,0,0.0,0.001638684446329363,hamilton_08,0.5,pre
1468,0,0.0,0.05121434730122065,hamilton_08,0.5,pre
1469,0,0.0,0.12745235442341413,hamilton_08,0.5,pre
1472,0,0.0,0.21517052799125483,hamilton_08,0.5,pre
1478,0,0.0,0.07083926490749344,hamilton_08,0.5,pre
1481,0,0.0,0.013597320609620775,hamilton_08,0.5,pre
1482,0,0.0,0.14382127889355767,hamilton_08,0.5,pre
1483,0,0.0,0.2521833058412885,hamilton_08,0.5,pre
1485,0,0.0,0.2046191709123725,hamilton_08,0.5,pre
1488,0,0.0,-0.04478940631833925,hamilton_08,0.5,pre
1491,0,0.0,0.00916088604894812,hamilton_08,0.5,pre
1492,0,0.0,-0.01292150318129633,hamilton_08,0.5,pre
1499,0,0.0,0.03387002395542195,hamilton_19,0.5,pre
1501,0,0.0,0.08004988549737771,hamilton_19,0.5,pre
1502,0,0.0,-0.21119990876048583,hamilton_19,0.5,pre
1504,0,0.0,-0.12227173988137628,hamilton_19,0.5,pre
1509,0,0.0,0.004618117085914827,hamilton_19,0.5,pre
1510,0,0.0,-0.08563685742100942,hamilton_19,0.5,pre
1511,0,0.0,-0.039173150313156095,hamilton_19,0.5,pre
1512,0,0.0,0.13425992460634162,hamilton_19,0.5,pre
1514,0,0.0,0.011315913624198674,hamilton_19,0.5,pre
1516,0,0.0,0.333205028457553,hamilton_19,0.5,pre
1521,0,0.0,0.2489356108367911,hamilton_19,0.5,pre
1522,0,0.0,0.265794286668379,hamilton_19,0.5,pre
1525,0,0.0,0.35198907808991015,hamilton_19,0.5,pre
1529,0,0.0,-0.059688748679207974,hamilton_19,0.5,pre
1531,0,0.0,-0.05453553919457132,hamilton_19,0.5,pre
1533,0,0.0,0.3428071323924688,hamilton_19,0.5,pre
1537,0,0.0,0.3200852724490184,hamilton_19,0.5,pre
1542,0,0.0,0.15609964102131377,hamilton_19,0.5,pre
1545,0,0.0,0.07501347476341284,hamilton_19,0.5,pre
1548,0,0.0,0.015889086360558385,hamilton_19,0.5,pre
1552,0,0.0,0.1339038480003579,hamilton_19,0.5,pre
1553,0,0.0,0.07373466940005002,hamilton_19,0.5,pre
1554,0,0.0,0.00920176459739247,hamilton_20,0.5,pre
1556,0,0.0,0.0025382155195660732,hamilton_20,0.5,pre
1557,0,0.0,-0.04674316562995214,hamilton_20,0.5,pre
1558,0,0.0,0.08022064089486833,hamilton_20,0.5,pre
1559,0,0.0,0.017302247144313276,hamilton_20,0.5,pre
1562,0,0.0,0.07976286835288955,hamilton_20,0.5,pre
1563,0,0.0,0.017868423812377753,hamilton_20,0.5,pre
1564,0,0.0,0.010649362094740626,hamilton_20,0.5,pre
1565,0,0.0,-0.035847953171481504,hamilton_20,0.5,pre
1568,0,0.0,0.06073613811203499,hamilton_20,0.5,pre
1569,0,0.0,0.024137948047166007,hamilton_20,0.5,pre
1581,0,0.0,0.023874079616765725,hamilton_20,0.5,pre
1582,0,0.0,0.0032934874877098507,hamilton_20,0.5,pre
1585,0,0.0,-0.010420391388911567,hamilton_20,0.5,pre
1588,0,0.0,0.028653201186924354,hamilton_20,0.5,pre
1589,0,0.0,0.04013133174131975,hamilton_20,0.5,pre
1592,0,0.0,0.017771707102218506,hamilton_20,0.5,pre
1594,0,0.0,0.08810816564441237,hamilton_20,0.5,pre
1595,0,0.0,0.05910794785393152,hamilton_20,0.5,pre
1596,0,0.0,0.04089701146570675,hamilton_20,0.5,pre
1602,0,0.0,0.04306974786682193,hamilton_20,0.5,pre
1603,0,0.0,0.022648177508147575,hamilton_20,0.5,pre
1605,0,0.0,0.05432074521124195,hamilton_20,0.5,pre
1606,0,0.0,0.05662550476883352,hamilton_20,0.5,pre
1609,0,0.0,0.02622600160578178,hamilton_20,0.5,pre
1072,0,0.0,-0.02667544740088458,hamilton_01,1.0,pre
1074,0,0.0,0.1017124833702136,hamilton_01,1.0,pre
1076,0,0.0,-0.039240131794543394,hamilton_01,1.0,pre
1078,0,0.0,0.05578054585181668,hamilton_01,1.0,pre
1079,0,0.0,0.07747175155813714,hamilton_01,1.0,pre
1082,0,0.0,0.06672569746124236,hamilton_01,1.0,pre
1084,0,0.0,0.12050967574457216,hamilton_01,1.0,pre
1086,0,0.0,-0.2114335538124236,hamilton_01,1.0,pre
1095,0,0.0,0.2797904503165721,hamilton_02,1.0,pre
1099,0,0.0,0.28404669149411976,hamilton_02,1.0,pre
1100,0,0.0,-0.051454076168553874,hamilton_02,1.0,pre
1106,0,0.0,0.34373009310008024,hamilton_02,1.0,pre
1144,0,0.0,-0.2574590472502815,hamilton_13,1.0,pre
1146,0,0.0,-0.15415563294307996,hamilton_13,1.0,pre
1148,0,0.0,-0.10998371145578853,hamilton_13,1.0,pre
1153,0,0.0,-0.16955816691911613,hamilton_13,1.0,pre
1157,0,0.0,-0.007916190252942783,hamilton_13,1.0,pre
1159,0,0.0,0.06489907184549862,hamilton_13,1.0,pre
1165,0,0.0,0.1061061858443467,hamilton_14,1.0,pre
1166,0,0.0,0.09346574878529598,hamilton_14,1.0,pre
1168,0,0.0,0.1788934513541091,hamilton_14,1.0,pre
1171,0,0.0,0.03226130499839673,hamilton_14,1.0,pre
1172,0,0.0,0.02009670483895438,hamilton_14,1.0,pre
1173,0,0.0,0.05946669495415552,hamilton_14,1.0,pre
1251,0,0.0,0.06007207303583888,hamilton_23,1.0,pre
1255,0,0.0,0.18112419506070745,hamilton_23,1.0,pre
1260,0,0.0,-0.02013311715655613,hamilton_23,1.0,pre
1263,0,0.0,0.06602406294360211,hamilton_23,1.0,pre
1265,0,0.0,0.11088412663263525,hamilton_23,1.0,pre
1267,0,0.0,0.08669775219576235,hamilton_23,1.0,pre
1269,0,0.0,0.06968984808736578,hamilton_23,1.0,pre
1270,0,0.0,0.16003288173302796,hamilton_23,1.0,pre
1271,0,0.0,0.031163739757542035,hamilton_23,1.0,pre
1273,0,0.0,0.03296400816966654,hamilton_23,1.0,pre
1274,0,0.0,0.22327073690282845,hamilton_23,1.0,pre
1280,0,0.0,0.031635891839066295,hamilton_23,1.0,pre
1281,0,0.0,0.13967034212967425,hamilton_23,1.0,pre
1284,0,0.0,0.12541508582150307,hamilton_23,1.0,pre
1291,0,0.0,-0.041053180230843034,hamilton_23,1.0,pre
1292,0,0.0,0.043593117372793325,hamilton_23,1.0,pre
1294,0,0.0,0.03418496211673605,hamilton_23,1.0,pre
1301,0,0.0,0.12194486954665774,hamilton_23,1.0,pre
1302,0,0.0,0.09063948984005293,hamilton_23,1.0,pre
1304,0,0.0,0.039518406400306315,hamilton_23,1.0,pre
1305,0,0.0,0.15972008381975172,hamilton_23,1.0,pre
1312,0,0.0,0.04754652875952788,hamilton_23,1.0,pre
1314,0,0.0,0.07134136062686135,hamilton_23,1.0,pre
1319,0,0.0,0.19837993653677352,hamilton_23,1.0,pre
1321,0,0.0,0.07029730776633505,hamilton_23,1.0,pre
1326,0,0.0,0.02996372558897028,hamilton_23,1.0,pre
1328,0,0.0,0.2094362077949278,hamilton_23,1.0,pre
1329,0,0.0,0.11816630661562119,hamilton_23,1.0,pre
1332,0,0.0,-0.12004077141364822,hamilton_23,1.0,pre
1333,0,0.0,0.16833793644960607,hamilton_23,1.0,pre
1336,0,0.0,-0.052621895489506076,hamilton_23,1.0,pre
1338,0,0.0,-0.007825159508494718,hamilton_23,1.0,pre
1341,0,0.0,-0.0085466544740783,hamilton_23,1.0,pre
1342,0,0.0,0.15481888013742773,hamilton_23,1.0,pre
1344,0,0.0,0.06746289269642503,hamilton_23,1.0,pre
1349,0,0.0,0.0737315461913075,hamilton_23,1.0,pre
1355,0,0.0,-0.19004686872782675,hamilton_07,1.0,pre
1356,0,0.0,-0.11327298590065736,hamilton_07,1.0,pre
1361,0,0.0,0.07617087867251755,hamilton_07,1.0,pre
1363,0,0.0,0.00879282379206594,hamilton_07,1.0,pre
1367,0,0.0,0.043330510358495784,hamilton_07,1.0,pre
1370,0,0.0,0.045958704848753244,hamilton_07,1.0,pre
1378,0,0.0,-0.08429524514208565,hamilton_07,1.0,pre
1379,0,0.0,0.08136805327915805,hamilton_07,1.0,pre
1380,0,0.0,0.09758582494482504,hamilton_07,1.0,pre
1384,0,0.0,-0.11724062777807392,hamilton_07,1.0,pre
1387,0,0.0,0.16330341843011867,hamilton_07,1.0,pre
1391,0,0.0,-0.07234125174024643,hamilton_07,1.0,pre
1394,0,0.0,-0.0007038663256900642,hamilton_07,1.0,pre
1397,0,0.0,-0.1411392586012159,hamilton_07,1.0,pre
1398,0,0.0,0.08625270920970987,hamilton_07,1.0,pre
1402,0,0.0,0.03153807682588397,hamilton_07,1.0,pre
1406,0,0.0,0.169898403537568,hamilton_07,1.0,pre
1410,0,0.0,0.1398759259402209,hamilton_07,1.0,pre
1416,0,0.0,0.025143500065348087,hamilton_08,1.0,pre
1419,0,0.0,0.23949323710049905,hamilton_08,1.0,pre
1422,0,0.0,0.26334042292683335,hamilton_08,1.0,pre
1424,0,0.0,0.018225639809700718,hamilton_08,1.0,pre
1429,0,0.0,0.032966184166374445,hamilton_08,1.0,pre
1430,0,0.0,0.15659110965118428,hamilton_08,1.0,pre
1435,0,0.0,0.22417083980798974,hamilton_08,1.0,pre
1437,0,0.0,-0.1557207980675614,hamilton_08,1.0,pre
1441,0,0.0,0.06830800027960629,hamilton_08,1.0,pre
1442,0,0.0,-0.052852974185076534,hamilton_08,1.0,pre
1443,0,0.0,0.10036767122996612,hamilton_08,1.0,pre
1447,0,0.0,0.10941519350929242,hamilton_08,1.0,pre
1449,0,0.0,-0.08169123556288692,hamilton_08,1.0,pre
1458,0,0.0,0.21285782294741962,hamilton_08,1.0,pre
1459,0,0.0,0.33268260607576144,hamilton_08,1.0,pre
1460,0,0.0,0.2932161722569748,hamilton_08,1.0,pre
1461,0,0.0,0.25498640211182916,hamilton_08,1.0,pre
1465,0,0.0,-0.03964250152527176,hamilton_08,1.0,pre
1467,0,0.0,-0.0755606197629543,hamilton_08,1.0,pre
1468,0,0.0,0.08336558781647377,hamilton_08,1.0,pre
1469,0,0.0,0.22802133277384512,hamilton_08,1.0,pre
1470,0,0.0,0.2714218979634855,hamilton_08,1.0,pre
1471,0,0.0,0.0008171081197996933,hamilton_08,1.0,pre
1474,0,0.0,0.34636462275032087,hamilton_08,1.0,pre
1475,0,0.0,0.2645411462243755,hamilton_08,1.0,pre
1476,0,0.0,-0.15550459168212263,hamilton_08,1.0,pre
1477,0,0.0,0.25624777811475713,hamilton_08,1.0,pre
1481,0,0.0,-0.033884481221970346,hamilton_08,1.0,pre
1482,0,0.0,0.24145026514173928,hamilton_08,1.0,pre
1483,0,0.0,0.3269434580965272,hamilton_08,1.0,pre
1484,0,0.0,0.19654345578878474,hamilton_08,1.0,pre
1485,0,0.0,0.2545962982231591,hamilton_08,1.0,pre
1497,0,0.0,-0.037476489323672736,hamilton_19,1.0,pre
1499,0,0.0,0.038854853613180446,hamilton_19,1.0,pre
1502,0,0.0,-0.26595423990365824,hamilton_19,1.0,pre
1504,0,0.0,-0.14910716567583637,hamilton_19,1.0,pre
1509,0,0.0,-0.018290174586933813,hamilton_19,1.0,pre
1510,0,0.0,-0.05988098255754334,hamilton_19,1.0,pre
1512,0,0.0,0.15459169383337018,hamilton_19,1.0,pre
1521,0,0.0,0.22413441968173436,hamilton_19,1.0,pre
1522,0,0.0,0.2389051488612446,hamilton_19,1.0,pre
1524,0,0.0,0.11390148705752168,hamilton_19,1.0,pre
1527,0,0.0,0.1469409442706371,hamilton_19,1.0,pre
1531,0,0.0,-0.04087931574407897,hamilton_19,1.0,pre
1533,0,0.0,0.3322880689251165,hamilton_19,1.0,pre
1537,0,0.0,0.31943193657155555,hamilton_19,1.0,pre
1538,0,0.0,0.2558633452305981,hamilton_19,1.0,pre
1540,0,0.0,-0.023453904249410608,hamilton_19,1.0,pre
1553,0,0.0,0.06023983033557278,hamilton_19,1.0,pre
1554,0,0.0,0.034776531345468244,hamilton_20,1.0,pre
1556,0,0.0,-0.00643032927528855,hamilton_20,1.0,pre
1558,0,0.0,0.14450583781040438,hamilton_20,1.0,pre
1559,0,0.0,0.025981013976145686,hamilton_20,1.0,pre
1560,0,0.0,-0.02888096822267975,hamilton_20,1.0,pre
1562,0,0.0,0.13144851549584993,hamilton_20,1.0,pre
1563,0,0.0,0.005176976971876838,hamilton_20,1.0,pre
1564,0,0.0,0.026366496317951196,hamilton_20,1.0,pre
1565,0,0.0,0.010007321779263601,hamilton_20,1.0,pre
1567,0,0.0,0.03650136489720465,hamilton_20,1.0,pre
1568,0,0.0,0.08812793730692585,hamilton_20,1.0,pre
1569,0,0.0,-0.010161662055933844,hamilton_20,1.0,pre
1578,0,0.0,-0.0035896355713340663,hamilton_20,1.0,pre
1579,0,0.0,0.06436558670312945,hamilton_20,1.0,pre
1580,0,0.0,0.08410599736257718,hamilton_20,1.0,pre
1581,0,0.0,0.07823803452679823,hamilton_20,1.0,pre
1582,0,0.0,-0.00366849529736788,hamilton_20,1.0,pre
1585,0,0.0,-0.044107861136116824,hamilton_20,1.0,pre
1588,0,0.0,0.0012714157686074038,hamilton_20,1.0,pre
1589,0,0.0,0.03711979329062772,hamilton_20,1.0,pre
1594,0,0.0,0.1111497506152943,hamilton_20,1.0,pre
1595,0,0.0,0.09900774206543184,hamilton_20,1.0,pre
1596,0,0.0,0.03154682766720106,hamilton_20,1.0,pre
1597,0,0.0,0.02113810829109142,hamilton_20,1.0,pre
1598,0,0.0,0.011889060149527668,hamilton_20,1.0,pre
1602,0,0.0,0.05185735378933638,hamilton_20,1.0,pre
1603,0,0.0,0.0008696456019009137,hamilton_20,1.0,pre
1605,0,0.0,0.091789230297023,hamilton_20,1.0,pre
1606,0,0.0,0.08730704954635113,hamilton_20,1.0,pre
1608,0,0.0,-0.03581501863303936,hamilton_20,1.0,pre
1609,0,0.0,0.03292532567724,hamilton_20,1.0,pre
1070,0,0.0,-0.0028792780562581317,hamilton_01,0.05,base_shock
1071,0,0.0,-0.016972758143572214,hamilton_01,0.05,base_shock
1075,0,0.0,0.0001977082934776434,hamilton_01,0.05,base_shock
1076,0,0.0,0.0015383586417948081,hamilton_01,0.05,base_shock
1077,0,0.0,-0.02250228769127917,hamilton_01,0.05,base_shock
1085,0,0.0,-0.005910667191613369,hamilton_01,0.05,base_shock
1087,0,0.0,-0.005584868079278444,hamilton_01,0.05,base_shock
1093,0,0.0,-0.011305173848538625,hamilton_02,0.05,base_shock
1095,0,0.0,-0.025125223494739814,hamilton_02,0.05,base_shock
1100,0,0.0,-0.01974892344732732,hamilton_02,0.05,base_shock
1103,0,0.0,0.030385371935868453,hamilton_02,0.05,base_shock
1104,0,0.0,-0.003968234444766822,hamilton_02,0.05,base_shock
1105,0,0.0,-0.01110008548548113,hamilton_02,0.05,base_shock
1108,0,0.0,0.013878246810677643,hamilton_02,0.05,base_shock
1109,0,0.0,0.07729618338587896,hamilton_02,0.05,base_shock
1111,0,0.0,0.04575677117169544,hamilton_02,0.05,base_shock
1143,0,0.0,0.035891044856673694,hamilton_13,0.05,base_shock
1144,0,0.0,0.11448171535175893,hamilton_13,0.05,base_shock
1145,0,0.0,0.06065967902174258,hamilton_13,0.05,base_shock
1149,0,0.0,0.12854648866488605,hamilton_13,0.05,base_shock
1152,0,0.0,0.06058808024153394,hamilton_13,0.05,base_shock
1153,0,0.0,-0.002344855647753286,hamilton_13,0.05,base_shock
1154,0,0.0,0.038708054717598854,hamilton_13,0.05,base_shock
1158,0,0.0,-0.00900657233893872,hamilton_13,0.05,base_shock
1165,0,0.0,0.002920154906724361,hamilton_14,0.05,base_shock
1167,0,0.0,5.5003265958259446e-05,hamilton_14,0.05,base_shock
1171,0,0.0,-0.002219322335071718,hamilton_14,0.05,base_shock
1173,0,0.0,-0.026175472178642294,hamilton_14,0.05,base_shock
1247,0,0.0,0.07276349643547675,hamilton_23,0.05,base_shock
1249,0,0.0,0.004363717940704732,hamilton_23,0.05,base_shock
1250,0,0.0,0.03439276854708501,hamilton_23,0.05,base_shock
1251,0,0.0,0.017847928356626595,hamilton_23,0.05,base_shock
1258,0,0.0,0.0032463390546834878,hamilton_23,0.05,base_shock
1264,0,0.0,0.13019137960758945,hamilton_23,0.05,base_shock
1266,0,0.0,0.07653683472262256,hamilton_23,0.05,base_shock
1270,0,0.0,0.04064366377138272,hamilton_23,0.05,base_shock
1272,0,0.0,0.03691851019790752,hamilton_23,0.05,base_shock
1274,0,0.0,0.03088756460264357,hamilton_23,0.05,base_shock
1276,0,0.0,0.05219248938430757,hamilton_23,0.05,base_shock
1283,0,0.0,0.06406068727382301,hamilton_23,0.05,base_shock
1285,0,0.0,-0.002309379563074311,hamilton_23,0.05,base_shock
1288,0,0.0,0.04523406706981983,hamilton_23,0.05,base_shock
1293,0,0.0,0.03755194325728956,hamilton_23,0.05,base_shock
1294,0,0.0,0.04393205463123043,hamilton_23,0.05,base_shock
1299,0,0.0,0.06517296429911662,hamilton_23,0.05,base_shock
1301,0,0.0,0.03775374436657992,hamilton_23,0.05,base_shock
1304,0,0.0,0.0296882469761904,hamilton_23,0.05,base_shock
1306,0,0.0,0.02566357641104258,hamilton_23,0.05,base_shock
1310,0,0.0,0.02273743480133028,hamilton_23,0.05,base_shock
1311,0,0.0,0.02003550164233822,hamilton_23,0.05,base_shock
1315,0,0.0,0.009854908663331743,hamilton_23,0.05,base_shock
1321,0,0.0,0.01579458446446407,hamilton_23,0.05,base_shock
