neuron_id,n_pre,n_post,Mean_pre,Mean_post,Diff,U,p,sig,response_second_window
1582,169.0,31.0,-0.1696762187001958,2.098941616086638,2.2686178347868338,1035.0,1.184988849308115e-07,True,activated
1584,169.0,31.0,0.016961711306542657,0.6347614753498471,0.6177997640433044,1771.5,0.004235181203547016,True,activated
1585,169.0,31.0,-0.5601119822268944,-0.641715747820123,-0.08160376559322857,2738.5,0.700863854125533,False,non responder
1586,169.0,31.0,0.573340735625877,1.1461954200885596,0.5728546844626826,1971.5,0.015332214952052555,True,activated
1587,169.0,31.0,-0.8523733703417494,-1.7973223017892852,-0.9449489314475358,3894.0,2.3122251223792173e-05,True,inhibited
1588,169.0,31.0,0.10233126762208623,1.3502206469832836,1.2478893793611974,1317.5,1.4863935540322369e-05,True,activated
1589,169.0,31.0,2.149077275664131,3.0629222934781506,0.9138450178140194,1809.5,0.008116042903411468,True,activated
1590,169.0,31.0,0.47410285865018853,2.2598916743816697,1.7857888157314812,1077.5,2.2076392771628457e-07,True,activated
1592,169.0,31.0,1.4544753926529985,5.874354635301478,4.41987924264848,434.5,2.2516463793691898e-13,True,activated
1593,169.0,31.0,0.6096289793717529,0.6403753818335863,0.030746402461833466,2431.5,0.5749694844438957,False,non responder
1594,169.0,31.0,1.732841704791066,4.557657806132221,2.8248161013411552,863.0,4.083441210108934e-09,True,activated
1595,169.0,31.0,1.385372154538525,2.6244887328550717,1.2391165783165468,1744.0,0.0028428991254342163,True,activated
1596,169.0,31.0,0.4726245930553429,1.956833227332616,1.4842086342772731,979.0,4.305714685727472e-08,True,activated
1598,169.0,31.0,0.7084205212181482,3.6575777571465298,2.9491572359283813,736.5,4.6364552277165016e-11,True,activated
1600,169.0,31.0,-0.1653848220570343,0.24966422123004448,0.4150490432870788,2008.0,0.04857434644824507,True,activated
1602,169.0,31.0,1.3503935257373276,6.325848378029927,4.975454852292599,317.5,1.1829042286131293e-14,True,activated
1603,169.0,31.0,0.8786116442193485,2.711968833862821,1.8333571896434728,1120.0,5.976472745172148e-07,True,activated
1604,169.0,31.0,3.152540529048245,11.249937766157238,8.097397237108993,701.5,1.337643584145088e-10,True,activated
1605,169.0,31.0,2.9158545300319014,10.356137604023992,7.440283073992091,570.0,6.571971575922054e-12,True,activated
1606,169.0,31.0,3.797850383489762,6.5513661021399425,2.7535157186501804,1252.0,5.584131040045299e-06,True,activated
1609,169.0,31.0,-0.07536188978837143,0.7133959809321754,0.7887578707205468,1431.5,8.340310894619493e-05,True,activated
1610,169.0,31.0,-0.24458284694326116,-0.4235585918236496,-0.17897574488038842,2893.5,0.405810899826566,False,non responder
1611,169.0,31.0,0.17616991254724823,1.4128322880458712,1.236662375498623,1121.0,5.422743140841643e-07,True,activated
2005,169.0,31.0,0.08545990866449886,0.3405785947018364,0.2551186860373375,2337.0,0.39087461179367966,False,non responder
2009,169.0,31.0,0.19158995372479717,0.6249223362041336,0.4333323824793365,2003.0,0.04688181668889704,True,activated
2010,169.0,31.0,0.17168472948008956,0.8164245129250433,0.6447397834449538,1804.5,0.007777499627967539,True,activated
2014,169.0,31.0,0.04351185886208197,0.4479821722945084,0.4044703134324264,2000.0,0.045982239651754,True,activated
2016,169.0,31.0,0.8659290933380948,1.4578238310623972,0.5918947377243025,1855.0,0.012767593471877232,True,activated
2017,169.0,31.0,0.7070916981888257,0.6801550800040235,-0.026936618184802197,2505.5,0.7444745222989091,False,non responder
2018,169.0,31.0,-0.312897720951745,-0.06589054939921474,0.24700717155253027,2152.5,0.13900930248027674,False,non responder
2020,169.0,31.0,1.1841390686042013,4.085032141232482,2.9008930726282802,1111.0,5.240646785262822e-07,True,activated
2022,169.0,31.0,0.015302296322605524,3.0994666853726187,3.084164389050013,502.0,1.3613537309808498e-12,True,activated
2023,169.0,31.0,0.7535456145238526,0.7313962527859846,-0.022149361737867967,2540.0,0.8232479948514437,False,non responder
2026,169.0,31.0,1.9890191128969343,2.2854142771374453,0.29639516424051093,1907.5,0.020870509717619293,False,non responder
2031,169.0,31.0,0.3279131916582514,2.7439380715735715,2.4160248799153203,520.0,2.0284424650828953e-12,True,activated
2034,169.0,31.0,1.9015119675325514,3.3990324128053144,1.497520445272763,1425.5,7.782441323746743e-05,True,activated
2035,169.0,31.0,1.7206141763200655,3.3088686903712383,1.5882545140511728,1511.0,0.0002496646690119594,True,activated
2036,169.0,31.0,3.901732650115597,6.214041990302241,2.312309340186644,1314.5,1.5065621068473411e-05,True,activated
2037,169.0,31.0,-0.19791505864668435,0.6333488512188723,0.8312639098655566,1836.5,0.010702339382216238,True,activated
2038,169.0,31.0,0.07383400118413154,0.116278514731471,0.042444513547339455,2373.5,0.45665122559392635,False,non responder
2041,169.0,31.0,0.12715737596823024,0.788507489431039,0.6613501134628088,1533.5,0.00033738729011247693,True,activated
2047,169.0,31.0,0.12219735692746363,0.41945423345155775,0.2972568765240941,2255.5,0.14767392858321193,False,non responder
2048,169.0,31.0,0.5279551935907881,2.374019257725676,1.8460640641348878,1215.5,3.0846806413822857e-06,True,activated
2049,169.0,31.0,-0.5919129153187364,0.33163500489820213,0.9235479202169385,2002.0,0.04688181668889704,True,activated
2050,169.0,31.0,0.8545652015109011,1.3461687158925923,0.49160351438169125,1654.5,0.0015156516844424335,True,activated
2052,169.0,31.0,0.12029428387379223,0.6226246246847483,0.5023303408109561,1936.0,0.026829270164761054,True,activated
2055,169.0,31.0,-0.02381811580670398,-0.12676221367469356,-0.10294409786798958,2579.0,0.9138331472586334,False,non responder
2057,169.0,31.0,0.05505086325470954,-0.2425162678579681,-0.29756713111267763,2965.0,0.2834662481546931,False,non responder
2058,169.0,31.0,0.12760472598326209,-1.0386429860733206,-1.1662477120565826,3949.5,1.0103754534136914e-05,True,inhibited
2059,169.0,31.0,-0.5131970203489806,1.50776381979865,2.0209608401476307,1156.5,1.1357790983310412e-06,True,activated
2060,169.0,31.0,-0.1395904384682831,0.5409008585037817,0.6804912969720648,1701.5,0.0025858799602091606,True,activated
2061,169.0,31.0,-0.2718095128480705,0.45259570708533353,0.724405219933404,1953.5,0.0312477995619114,True,activated
2062,169.0,31.0,0.043531917058256285,0.25534011595232425,0.21180819889406796,2447.5,0.6109135689976216,False,non responder
2065,169.0,31.0,-0.8131474207861676,-0.50713652191051,0.3060108988756577,2356.0,0.42334105290587687,False,non responder
2066,169.0,31.0,0.4162332453825882,1.2064144849417473,0.7901812395591591,1503.0,0.00022632554414547302,True,activated
2067,169.0,31.0,0.20934688016266473,0.4414669354591272,0.23212005529646246,2160.5,0.14654767175441918,False,non responder
2069,169.0,31.0,0.23028238862318445,0.9329783909438369,0.7026960023206525,2126.0,0.05272148556396895,False,non responder
2072,169.0,31.0,0.19569497934180582,-0.015675270492623312,-0.21137024983442915,2821.0,0.4037415163381081,False,non responder
2073,169.0,31.0,0.6621676979962334,0.783025030885495,0.12085733288926159,2547.5,0.8409370290371468,False,non responder
2074,169.0,31.0,-0.012924621476760293,1.0289678074403186,1.0418924289170788,1692.0,0.002331132167901468,True,activated
2075,169.0,31.0,-0.3603369812090829,0.32826690020319477,0.6886038814122777,2164.0,0.14985508176816278,False,non responder
2076,169.0,31.0,-0.3185929765971356,-0.4415447996965145,-0.12295182309937891,2751.0,0.7050643583170577,False,non responder
2077,169.0,31.0,-0.1930811073226331,-0.6008667797553117,-0.4077856724326786,2975.5,0.2673036683412707,False,non responder
2078,169.0,31.0,0.5824207746462897,-0.12810771432135498,-0.7105284889676446,3003.0,0.23199757342119265,False,non responder
2079,169.0,31.0,-0.42173256369812107,-1.5582945170421245,-1.1365619533440035,3595.0,0.001345886371822409,True,inhibited
2081,169.0,31.0,0.7728736763401381,-1.6346696493887474,-2.4075433257288856,4158.0,3.062630697738133e-07,True,inhibited
2082,169.0,31.0,0.4398080094324796,0.1131590077426285,-0.3266490016898511,2835.5,0.5167153548111342,False,non responder
2083,169.0,31.0,0.23096740311318859,-0.031017472483794814,-0.2619848755969834,2762.0,0.6419116765608541,False,non responder
2084,169.0,31.0,5.6268212618065805,-0.8745406031925301,-6.501361864999111,3538.5,0.002560447798704141,True,inhibited
2087,169.0,31.0,0.5415599370283962,0.011177597770119743,-0.5303823392582765,2858.0,0.45389049097621753,False,non responder
2091,169.0,31.0,0.8994104794058032,-1.1532949640885741,-2.0527054434943772,3995.0,3.0374635263965115e-06,True,inhibited
2099,169.0,31.0,1.9399957889626656,-0.35157268333380876,-2.291568472296474,3178.0,0.07217839209635277,False,non responder
2101,169.0,31.0,0.6608127794327777,1.5436268582742898,0.8828140788415121,1524.0,0.00029606720349043426,True,activated
2102,169.0,31.0,0.5604289091284792,0.39606540364961884,-0.16436350547886036,2521.0,0.7773716327717768,False,non responder
2103,169.0,31.0,0.6368216981464062,1.4228359812713764,0.7860142831249702,1577.5,0.0005897931265351364,True,activated
2104,169.0,31.0,4.7474381943443165,6.349938853335604,1.6025006589912874,1455.0,0.0001182991731597662,True,activated
2107,169.0,31.0,0.4002239506151901,0.07942215428987362,-0.32080179632531647,2777.5,0.6430677691865191,False,non responder
2108,169.0,31.0,0.3773195892227759,0.31790447595869725,-0.05941511326407867,2604.5,0.9692780741927389,False,non responder
2111,169.0,31.0,3.559133225242965,5.297302488997955,1.7381692637549904,1628.0,0.0011166964609029802,True,activated
2112,169.0,31.0,0.059562268553872914,-0.12663580314091416,-0.18619807169478708,2881.0,0.4262859879551577,False,non responder
2120,169.0,31.0,0.9121327256839021,-1.0164051709398565,-1.9285378966237587,3669.5,0.0005322113394530777,True,inhibited
2125,169.0,31.0,-0.5743804518366892,-1.0216182730234822,-0.447237821186793,3208.5,0.05833098169771418,False,non responder
2126,169.0,31.0,-0.9771389561986028,-2.7937495971075386,-1.8166106409089358,4111.5,6.863688429500921e-07,True,inhibited
2127,169.0,31.0,-0.04007796731792984,-0.7230813532515341,-0.6830033859336042,3584.5,0.0015154067391984461,True,inhibited
2128,169.0,31.0,0.7175895911260581,-0.24337522167168654,-0.9609648127977447,3467.0,0.005492422055241388,True,inhibited
2130,169.0,31.0,1.469559234276888,1.4829101308815409,0.01335089660465294,2217.0,0.20874956389591706,False,non responder
2135,169.0,31.0,-0.43573188061843104,0.044325121293082394,0.48005700191151346,2035.0,0.06012097217074861,False,non responder
2136,169.0,31.0,0.25907707718932077,0.9520338309564503,0.6929567537671295,1992.5,0.022019078080304722,True,activated
2137,169.0,31.0,0.4065681564718635,-0.2988276663253419,-0.7053958227972055,2997.0,0.2396830716926616,False,non responder
2138,169.0,31.0,0.2934549507288476,0.7428002284526962,0.44934527772384864,2125.5,0.11584939025755003,False,non responder
2139,169.0,31.0,0.27578116229851213,0.771763287782334,0.4959821254838219,2071.5,0.06250741005174375,False,non responder
2144,169.0,31.0,0.21378137195810526,0.5899754657146413,0.37619409375653606,2059.0,0.07187028459349738,False,non responder
2147,169.0,31.0,0.6052725989116603,1.2912356145761936,0.6859630156645333,1789.0,0.006554686127002958,True,activated
2152,169.0,31.0,0.011139224605318155,-0.16193027838655705,-0.1730695029918752,2550.0,0.8462799786939845,False,non responder
2155,169.0,31.0,0.06854577261474695,0.25202435026189546,0.1834785776471485,2499.5,0.7317936630282383,False,non responder
2162,169.0,31.0,-0.1611820733109624,0.42194034949158055,0.5831224228025429,2098.5,0.09657650507592923,False,non responder
2165,169.0,31.0,0.3552184791055652,0.4882726682156139,0.13305418911004868,2423.5,0.5578628829582049,False,non responder
2166,169.0,31.0,0.007421441179523225,-0.048519869504063756,-0.05594131068358698,2707.5,0.8007660452145284,False,non responder
2173,169.0,31.0,0.3609795345296402,0.6712623038757082,0.31028276934606797,2274.5,0.26628060398860365,False,non responder
2174,169.0,31.0,0.14989697108351663,0.4078576434909702,0.2579606724074536,2264.0,0.2570461580286976,False,non responder
2176,169.0,31.0,-0.4960666629858517,-0.3218090162397864,0.1742576467460653,2261.5,0.26532103127664325,False,non responder
2177,169.0,31.0,0.12429531902787955,-0.16274742117242721,-0.28704274020030673,2883.0,0.42334105290587687,False,non responder
2178,169.0,31.0,0.874844872230473,0.8853652061765598,0.010520333946086757,2382.5,0.47317895101594837,False,non responder
2181,169.0,31.0,0.3331756141848561,0.3449573782596105,0.011781764074754397,2615.5,0.9919054141426003,False,non responder
2183,169.0,31.0,0.07188896851692819,0.26309579032160674,0.19120682180467855,2512.5,0.7599871562097057,False,non responder
2184,169.0,31.0,0.4709443778859268,0.9915387134165053,0.5205943355305785,2250.0,0.2141873827160206,False,non responder
2185,169.0,31.0,0.022230758955959953,1.5836534042178925,1.5614226452619324,1163.0,1.2087041041801165e-06,True,activated
2186,169.0,31.0,0.6236943313087415,1.2192073579698173,0.5955130266610758,1716.5,0.0030437420021737008,True,activated
2187,169.0,31.0,0.1627283536366195,0.22150019145133973,0.05877183781472023,2582.0,0.9152424475809036,False,non responder
2188,169.0,31.0,-0.02175878470420926,-0.39904505600290086,-0.3772862712986916,2552.5,0.8491383304790219,False,non responder
2189,169.0,31.0,0.3664745258355985,0.7032145967528206,0.33674007091722213,2040.0,0.059505082015012346,False,non responder
2191,169.0,31.0,0.44458360091303295,0.1620781464331075,-0.2825054544799255,2727.5,0.7588425447000559,False,non responder
2192,169.0,31.0,-0.17437046889295438,0.08909918640103529,0.2634696552939897,2398.0,0.5063979464154713,False,non responder
2193,169.0,31.0,0.057308421543387424,-0.08698480830560723,-0.14429322984899465,2817.0,0.5556284628711811,False,non responder
2198,169.0,31.0,-0.006482855638536985,-0.04639907504785358,-0.0399162194093166,2558.0,0.8620455956472293,False,non responder
2200,169.0,31.0,-0.06144198612158429,-0.2328252090752904,-0.17138322295370612,2861.5,0.4621857411860428,False,non responder
2202,169.0,31.0,0.3998090700300132,1.0633657981081726,0.6635567280781594,1838.5,0.010852699928604895,True,activated
2208,169.0,31.0,-0.3236251086994031,-0.4249689752143931,-0.10134386651499,2834.5,0.5174133634966462,False,non responder
2211,169.0,31.0,-0.13451420270192718,-0.14073222488623008,-0.006218022184302896,2658.5,0.9152424475809036,False,non responder
2212,169.0,31.0,0.11719594145945085,0.18065294859959866,0.0634570071401478,2664.5,0.9034977888708474,False,non responder
2213,169.0,31.0,-0.19359380422959263,-0.1251577784194373,0.06843602581015534,2513.5,0.7607282206156966,False,non responder
2214,169.0,31.0,-0.21393986894675981,-0.09405126585950888,0.11988860308725094,2645.0,0.9469153710608972,False,non responder
2217,169.0,31.0,-0.1320563639542002,-0.3682609245829173,-0.23620456062871711,2950.5,0.3030266316887132,False,non responder
2220,169.0,31.0,0.11927830732704088,0.3624056401818208,0.24312733285477994,2119.5,0.11124518400798492,False,non responder
2222,169.0,31.0,0.013411533925960482,0.20667859628933796,0.19326706236337748,2382.0,0.4727385429967115,False,non responder
2225,169.0,31.0,-0.47436036605316306,-0.22273581171485354,0.25162455433830955,2447.0,0.6108449750976072,False,non responder
2233,169.0,31.0,-0.07207602145153412,1.1362648540330784,1.2083408754846126,1397.0,5.0998531815078285e-05,True,activated
2235,169.0,31.0,0.4856606097475697,-0.11717397174395314,-0.6028345814915228,2927.0,0.3440809142702788,False,non responder
2236,169.0,31.0,0.4799848507089161,0.16103904287451168,-0.3189458078344044,2887.5,0.41513613844025016,False,non responder
2241,169.0,31.0,0.15294621151024154,-0.19085432576414982,-0.34380053727439136,3105.0,0.1210405180798485,False,non responder
2242,169.0,31.0,-0.04416388335365873,-0.3578679088493837,-0.31370402549572496,2953.5,0.30005677565769606,False,non responder
2243,169.0,31.0,0.2321344008648475,-0.07658903631812669,-0.3087234371829742,2836.5,0.4075217623658346,False,non responder
2244,169.0,31.0,0.5937030492749045,0.1951352052016139,-0.3985678440732906,2751.0,0.7028401985167936,False,non responder
2246,169.0,31.0,-0.2481263468054257,-0.5814677414190541,-0.33334139461362844,2962.5,0.286810067363349,False,non responder
2247,169.0,31.0,0.4314391565796402,0.6186319626089983,0.18719280602935812,2230.0,0.22444669202872447,False,non responder
2248,169.0,31.0,2.0151633663867057,0.594895833934799,-1.4202675324519067,2776.0,0.6443599402195143,False,non responder
2249,169.0,31.0,-0.14120974064176958,-0.0057177884379890015,0.13549195220378057,2242.5,0.2396830716926616,False,non responder
2250,169.0,31.0,0.5312825299603083,0.202694924403032,-0.32858760555727634,2723.0,0.765134487341196,False,non responder
2251,169.0,31.0,0.37385542552221734,0.524929599589673,0.15107417406745566,2504.5,0.7424017649136416,False,non responder
2252,169.0,31.0,0.1560001392586374,0.19019616446871115,0.034196025210073755,2491.0,0.7096984380072593,False,non responder
2260,169.0,31.0,0.25695440965463245,0.10066025206564527,-0.15629415758898718,2838.5,0.5104807333225474,False,non responder
2266,169.0,31.0,0.08707018822614115,0.07257389488927429,-0.014496293336866861,2574.5,0.9034977888708474,False,non responder
2270,169.0,31.0,3.169349907220016,1.5532450197716752,-1.6161048874483408,2430.5,0.574904089123989,False,non responder
2271,169.0,31.0,1.1130360745676835,0.7019753833076835,-0.41106069126,2435.0,0.5749694844438957,False,non responder
2278,169.0,31.0,-0.1209754551850361,-0.6451686508290955,-0.5241931956440594,3394.0,0.011536217619868472,True,inhibited
2279,169.0,31.0,1.3694294811238743,0.03727607033115688,-1.3321534107927173,3248.0,0.043013894534292774,True,inhibited
2280,169.0,31.0,0.33105035434442504,0.2842988046573372,-0.046751549687087834,2551.0,0.847399260688192,False,non responder
2281,169.0,31.0,0.18712355483813972,0.43797743555018687,0.2508538807120472,2277.0,0.2624274954209123,False,non responder
2282,169.0,31.0,0.4858371458730478,0.39252818412744356,-0.09330896174560427,2629.0,0.979836055887426,False,non responder
2283,169.0,31.0,-0.27249318320514937,-0.19606891000842097,0.0764242731967284,2641.0,0.9548365685132075,False,non responder
2284,169.0,31.0,0.22432573266457664,0.10571405722903181,-0.11861167543554484,2623.0,0.9919054141426003,False,non responder
2285,169.0,31.0,-0.7348665884039629,-0.7088347360981113,0.02603185230585159,2708.0,0.8007660452145284,False,non responder
2287,169.0,31.0,-0.1691451409574572,1.7235113773503123,1.8926565183077695,717.0,2.510213145411663e-10,True,activated
