neuron_id,session_name,group_name,experiment_name,group,neuron_type,width_basepost,mean_firing_rate,cv_isi_burst
1610,hamilton_20,citalopram_continuation,HAMILTON,CIT,SIR,56.21720479302888,4.805728155845193,0.8730449480572695
1611,hamilton_20,citalopram_continuation,HAMILTON,CIT,SR,61.79707768776686,2.12184796117355,0.4876948843985294
2004,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SIR,42.55757219780818,,0.9767767597864112
2005,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SR,53.95818281415205,2.7492322475195854,0.4352259040431697
2006,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SIR,,,1.003977431008866
2009,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SR,63.98766828016366,2.1582492876289567,0.4873828814492273
2010,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SR,52.42593562749087,3.3341815895650866,0.4469309913909569
2014,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SR,56.92479565779957,1.8115355151230716,0.6446137566835717
2016,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,FF,34.33354312763035,9.1894746840147,0.5187094355309023
2017,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SIR,34.18454256935843,2.335371460971767,0.6799540916229525
2018,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SIR,29.523466510744854,1.2784036798541814,0.7593614915404503
2019,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SIR,,,0.9338187421071444
2020,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,FF,55.40471670229096,9.390781743046558,0.8572923156725281
2021,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SIR,,,1.213925790196814
2022,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,FF,66.2434900525001,17.21129473558048,0.753928698266279
2023,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SIR,24.270296779317302,4.773168783253631,0.8012026060843699
2024,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SIR,,0.7334132554892627,1.0019477489612432
2026,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SIR,23.572010892244748,2.5240443627657547,0.905621939130564
2029,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SIR,,,1.023923494751444
2031,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SIR,32.80894644628529,3.235435205354648,0.7663215493747513
2034,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SIR,20.623310278662828,3.9825778900979647,0.8693047441946629
2035,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SIR,26.64393751276492,3.190356758358558,0.8265383271815494
2036,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SIR,23.0806229284795,5.358555984806884,0.7078652630339172
2037,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SR,59.31257001648018,4.157152130218574,0.3333219139415901
2038,hamilton_25,citalopram_discontinuation,HAMILTON,DIS,SR,55.44937811039898,2.8172930631109043,0.3599977619971869
2041,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SIR,16.492801518893742,2.6898246547591604,0.6971854851489645
2042,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,,,,
2047,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SR,65.43961405477097,2.35337619961897,0.781029086466603
2048,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SR,49.029755551234445,5.19878940878024,0.6066420659810078
2049,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,FF,56.976241079094535,11.115762987788145,0.678181764690418
2050,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SR,72.71099690970584,6.565172784395488,0.7832835915687788
2052,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SR,70.09758193816089,4.060918530091437,0.8176647563987895
2053,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SR,,5.270057148651634,0.2050845124769085
2055,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SR,71.49971229445805,1.7179867714922883,0.7658676268739824
2057,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SR,64.53313984298578,6.708840386031666,0.2728926725669229
2058,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SR,74.85853014523448,3.4216227550490474,0.7178953804808272
2059,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SR,56.30554305691686,4.648805381713357,0.591574711101231
2060,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SR,51.05906425712709,5.052011893214174,0.2856849047653403
2061,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SR,63.58598502509077,5.532684537620305,0.4114512969249624
2062,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SIR,31.56182978719187,4.81125850743816,0.666310812299969
2065,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SR,55.04238510600007,2.8715691568656307,0.4594206815336139
2066,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SR,70.9937258073555,2.663156876613765,0.5612144684105504
2067,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SIR,55.90232691931078,1.9325164083536015,0.7743529455321012
2069,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SIR,45.81840945268422,1.1786410699726708,0.8448783008236231
2071,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,,,,
2072,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SIR,50.97041719680075,0.6759696527495321,1.0013400798176506
2073,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SIR,39.19995457950069,2.080277284649149,0.8235165907984237
2074,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SR,56.12420430183775,3.561373466550223,0.2168229809051705
2075,hamilton_26,citalopram_discontinuation,HAMILTON,DIS,SR,41.93945373515231,6.269119208847437,0.704142964168285
2076,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,62.00543986783663,3.6821566397874337,0.2256542671970558
2077,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,FF,60.66822395839361,8.319502131113026,0.6147352908080679
2078,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,65.1844254318195,4.674029872341028,0.4927606260742427
2079,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,60.94565890575504,6.156526927719312,0.6305042344679628
2080,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,,,0.9773134891221602
2081,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,FF,48.25048636025903,7.81349107005539,0.6178845889540447
2082,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,46.13418796101158,6.760114399036842,0.6184470445975612
2083,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,55.69155322912755,0.5843469391730287,1.0746840881823208
2084,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,50.28605968791939,1.7202751883425746,0.934486610990411
2087,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,53.43782866371882,2.078413939229488,0.910594474267389
2091,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,50.898714354644966,0.7750693761895633,1.180052650920296
2099,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,44.890450543298414,0.6853438544813454,0.8716619432466447
2101,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,33.92820019021997,0.6441762288303132,0.8226911178960278
2102,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,67.38256012519787,3.833600221163726,0.7932587293233723
2103,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,33.22767001113016,0.9076533964194792,0.7413694567176219
2104,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,34.67921614853327,2.9307557345833017,0.8225071811702727
2105,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,,,
2106,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,,0.5270471830206478,0.9794891443586046
2107,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,54.2125014414097,3.7689321979391113,0.2794903206980291
2108,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,32.81782746629432,1.1464567903233935,0.8209667795459852
2111,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,24.02419602155095,4.3703028582527885,0.6876309184963336
2112,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,32.21274306023005,1.4985049007921645,0.817371810658312
2118,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,46.768417138669946,,1.010757208373959
2119,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,82.47880223826513,,0.8414668474525389
2120,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,52.62065918572157,0.5871977355358033,0.9249725338201414
2122,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,,,
2123,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,57.413033810112296,,1.3308986139307213
2124,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,FF,26.04401511550189,,
2125,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,33.41497584463788,1.9140021436824024,0.8276022281431212
2126,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,51.85281153587155,4.716744442771855,0.6702205194581803
2127,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,35.92117726326764,0.8013187417006294,0.9380523782042745
2128,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SIR,36.78976700053471,2.5955322453016643,0.6835122348089959
2130,hamilton_28,citalopram_discontinuation,HAMILTON,DIS,SR,38.7998882353005,4.3813232206306285,0.5028300914214332
2134,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,,1.4136596482980353,0.9593491918790262
2135,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,50.87803103334471,4.440948100713901,0.3661418541249038
2136,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,25.89430419945039,0.5401059789084285,0.9721294347026136
2137,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,70.18954239502568,2.276991728029812,0.6404260700167252
2138,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,58.97728706076808,2.135183440808525,0.8138452419350997
2139,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,45.020205833417634,0.9230740058563248,0.9512994321542596
2144,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,37.93012216786266,1.9976110038720596,0.8495125181880279
2147,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,63.60394403902677,3.0272711772641268,0.7802701622377051
2152,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,46.66988643338112,2.2265373277423315,0.8047856674425442
2155,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,39.66557538653194,3.911306032547047,0.8189453361830765
2156,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,49.79741425027217,,0.8852494364412413
2162,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,83.31178468896326,3.3621969016817115,0.272691837150517
2165,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,32.53910399033316,2.1845278954008154,0.9107649376359396
2166,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,22.52726388308477,0.5900368620259109,0.8215805824942763
2170,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,,0.9505917833717992,0.999133432871674
2172,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,89.60805863123426,,0.9895927195762632
2173,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,33.39201043666583,0.6307926817401951,0.9679159405727716
2174,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,35.782125101419865,0.7442161117447244,0.9526000075962328
2176,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,66.8438872739408,3.2145232339319123,0.4504967684358749
2177,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,55.14214442077056,3.189186374061864,0.7789531197751722
2178,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,20.905271290975435,1.666436134101121,0.9223287500476944
2180,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,,1.7392015834934835,0.7564671019312645
2181,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,51.6836361767412,0.680207254213768,0.9472430557806476
2182,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,50.08876587163553,,
2183,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,FF,25.80150690658621,6.657413075478309,0.460639062255315
2184,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,35.51204454604637,4.423717135818784,0.7734954467323579
2185,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,40.56387780453784,2.155379995068282,0.8630919411153477
2186,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,56.10192810492944,3.559221201215167,0.5153658412423836
2187,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,46.787616314970506,0.7744768352856146,0.9551982318847728
2188,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,56.01211698111965,1.1051279958164606,0.7426299366278681
2189,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,43.40429194939483,1.5453829347156771,0.9109220958217918
2190,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,84.34994467132688,,1.043101202117206
2191,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SR,60.40209363704864,4.820977831504619,0.5191072021032133
2192,hamilton_29,citalopram_discontinuation,HAMILTON,DIS,SIR,26.426375019899865,2.9582664769926845,0.818752086230181
2193,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,42.35843083557157,1.3307882114326368,0.7571300812262589
2194,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,,,0.979384923967132
2195,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,,0.5094465245880835,1.0275004475713407
2198,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,38.17600547865209,0.8997570467412306,0.9455254139576056
2200,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,29.89440987672097,0.747609434476623,1.0571439955018185
2202,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,81.30731041159314,4.480737083246753,0.3591545039027036
2208,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,59.39042761782164,2.5819000370812297,0.7766470787160267
2211,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,47.98674725770312,2.115680450001852,0.8781770459242438
2212,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,63.39174927642321,1.9311397002367492,0.6988500586956914
2213,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,47.00779663762,4.465792199650279,0.4784545443518522
2214,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,53.11085956721036,2.8962816679571834,0.6936776316593349
2217,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,54.35180127832714,2.1652057604435253,0.7873329444370822
2220,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,85.46637694859714,1.4383963711884378,0.7896843244099438
2222,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,81.84476242138581,1.6237800899193804,0.4201237298667034
2225,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,69.89547093140999,2.346965907649407,0.7661631138460954
2233,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,41.46835495268897,2.937658641616653,0.7139480674235856
2235,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,36.20114029770828,2.0010110292159875,0.8969571332741337
2236,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,47.18612027430412,1.1574001566261496,0.9233310634345157
2237,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,29.96874394201896,,0.9549154546498332
2239,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,,,0.9047746143059924
2241,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,42.81370152171935,2.5525428359829383,0.6636386903310624
2242,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,26.193576669034968,3.731675044683625,0.5463146111727266
2243,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,56.03544410911789,1.977759169016611,0.695514201114712
2244,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,32.32476850184122,0.8385474208419454,0.9495172439248644
2246,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,42.339617316744096,4.440637303852572,0.5903241933404475
2247,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,32.011757214969094,0.9897296515390284,0.7916655495942588
2248,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,31.370359777068188,2.4670055939005726,0.740664326214941
2249,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,53.52536242773249,3.804574038259928,0.5994101284990765
2250,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,43.16282240465853,2.1528368892696905,0.8361696971129036
2251,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,48.60654629002053,2.509583335216513,0.8403416782894934
2252,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,61.14117959273463,2.1681806015201968,0.7679718893419308
2253,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,,0.8051547798237115,0.91677129611398
2254,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,,2.461887232475417,0.7625015099260775
2257,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,38.87523286081012,,0.9105282156834456
2260,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,FF,24.42534002912842,6.285949547154424,0.5436621156643047
2266,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,39.487775484366125,2.0696120643032563,0.9313797473264038
2270,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,31.593790136718056,0.8161435444491865,0.9295943152488756
2271,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,38.48480917011915,3.364298150843516,0.5836619403476461
2276,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,34.67607133784509,,1.0359796021794674
2278,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,32.09377208961689,3.1591048547597937,0.6781880893466139
2279,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,34.33808696132229,6.487539216316938,0.5615548291375015
2280,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,54.22572549638545,2.850101509551901,0.494572199710689
2281,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,36.19860041136232,0.528867597405009,0.989046444325518
2282,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,48.41468255574122,5.04901706667122,0.4244339508933255
2283,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,66.86591834147208,2.9832463309069404,0.4791034581509528
2284,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SIR,22.07063849571824,2.850785731968533,0.8487779844506879
2285,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,56.64367857564841,4.203102898683923,0.2904960574907779
2286,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,,2.667145396322004,0.2590372438217359
2287,hamilton_30,citalopram_discontinuation,HAMILTON,DIS,SR,77.72313959657444,1.894032878114963,0.6684378810912288
2369,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,31.593920404588573,3.235952834676088,0.6300216618831548
2370,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,27.121062513381773,3.654259383958174,0.4570051099643328
2371,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,38.9495845094727,1.1658531453313954,0.7134076938315392
2372,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,,2.951484538850816,0.8109763565291279
2373,chronic_08,chronic_citalopram,CITWAY,CIT,FF,,8.70826069785744,0.3447355326124991
2374,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,28.345969529116644,0.6774453567616723,0.7577157076571771
2375,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,,2.5631824473266027,0.7796948311391398
2376,chronic_08,chronic_citalopram,CITWAY,CIT,SR,21.445489236169863,4.405648526252536,0.3451531576879159
2377,chronic_08,chronic_citalopram,CITWAY,CIT,SR,,2.3043188019806733,0.6397507182708682
2378,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,49.6375837576208,,
2380,chronic_08,chronic_citalopram,CITWAY,CIT,SR,,6.256157966890344,0.5368559928001866
2381,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,24.69981504143003,4.133978265083766,0.6292593586086078
2386,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,24.52582931325304,2.7593612518701827,0.8604513535088529
2387,chronic_08,chronic_citalopram,CITWAY,CIT,FF,32.04339286445287,15.17753657458939,0.4696140108274146
2388,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,44.673101043341376,0.5798769592505912,1.074033569682784
2389,chronic_08,chronic_citalopram,CITWAY,CIT,SR,45.664172709193394,3.2118028574684803,0.3717747294524677
2390,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,39.02653124953902,1.469557549616798,1.17460078571301
2391,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,16.967839966009436,0.5165283327268889,1.0090601926799068
2392,chronic_08,chronic_citalopram,CITWAY,CIT,SR,24.30215977716988,5.313110671684994,0.2164931764578549
2393,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,22.451158009438046,0.8573132461430326,1.244637536972657
2395,chronic_08,chronic_citalopram,CITWAY,CIT,FF,31.86816878066915,14.002232780141934,0.4056940934329796
2396,chronic_08,chronic_citalopram,CITWAY,CIT,FF,,6.745884344991148,0.1468359722784731
2397,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,29.41914094070694,0.974054465629966,1.3485761939116203
2398,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,,0.8873344557981069,0.946704050201691
2399,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,25.4642352838564,0.5455661385283299,0.9632727588162532
2401,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,37.80707961703712,,1.0935241131294808
2402,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,24.29845835105576,1.3974271037973949,1.2699526011872084
2404,chronic_08,chronic_citalopram,CITWAY,CIT,SIR,27.89148810800434,,0.9018317774674306
2510,chronic_09,chronic_saline_,CITWAY,SAL,SR,,6.399122403506469,0.4521027970004458
2512,chronic_09,chronic_saline_,CITWAY,SAL,SR,,4.017058516194898,0.6902451401324184
2513,chronic_09,chronic_saline_,CITWAY,SAL,SIR,,0.9418109791951104,1.044661612317043
2514,chronic_09,chronic_saline_,CITWAY,SAL,SIR,,,1.985513921329961
2515,chronic_09,chronic_saline_,CITWAY,SAL,FF,,23.578652509588807,0.3556792035987157
2516,chronic_09,chronic_saline_,CITWAY,SAL,SIR,24.365650079057417,0.5177414818615085,0.8320924333540243
2517,chronic_09,chronic_saline_,CITWAY,SAL,SIR,23.553053371835745,5.006187341455124,0.7667581193054323
2518,chronic_09,chronic_saline_,CITWAY,SAL,FF,49.63468452825032,23.53901907295117,0.329297556584455
2520,chronic_09,chronic_saline_,CITWAY,SAL,SIR,,,1.8354575132138888
2521,chronic_09,chronic_saline_,CITWAY,SAL,SR,,,
2635,chronic_01,chronic_citalopram,CITWAY,CIT,SIR,,2.0973675138543064,0.9058038524304522
2636,chronic_01,chronic_citalopram,CITWAY,CIT,FF,21.534443081959974,10.374884579224364,0.3659799244060285
2637,chronic_01,chronic_citalopram,CITWAY,CIT,SIR,65.60361310569951,1.2685730409027527,0.9461293404024236
2640,chronic_01,chronic_citalopram,CITWAY,CIT,SR,30.180870301346744,4.682520610951035,0.3556564940239853
2641,chronic_01,chronic_citalopram,CITWAY,CIT,FF,20.32823916340436,15.123615111601444,0.6843139557016968
2642,chronic_01,chronic_citalopram,CITWAY,CIT,SR,,,0.2165418792546318
2643,chronic_01,chronic_citalopram,CITWAY,CIT,FF,34.89117259089495,10.54244162324162,0.2572719762042841
2644,chronic_01,chronic_citalopram,CITWAY,CIT,FF,,10.450303326784564,0.4574821076453869
2645,chronic_01,chronic_citalopram,CITWAY,CIT,SIR,28.221113583061523,5.515826502502282,0.5350803286506025
2646,chronic_01,chronic_citalopram,CITWAY,CIT,FF,27.21363534239866,20.88025756141508,0.2031434639959932
2648,chronic_01,chronic_citalopram,CITWAY,CIT,SIR,27.949180072882328,1.104523903472452,1.2439386526240268
2652,chronic_01,chronic_citalopram,CITWAY,CIT,SR,,3.486305940215475,0.49703453022786
2653,chronic_01,chronic_citalopram,CITWAY,CIT,FF,,14.422225111861398,0.6562325752603919
2655,chronic_01,chronic_citalopram,CITWAY,CIT,SR,,5.152464210259683,0.5744340243358825
2657,chronic_01,chronic_citalopram,CITWAY,CIT,SIR,27.92107630915288,0.5741546614208375,1.0798634611423383
2658,chronic_01,chronic_citalopram,CITWAY,CIT,SR,37.67794737608726,6.091387038815476,0.3326161926329969
2659,chronic_01,chronic_citalopram,CITWAY,CIT,SIR,37.815469130194245,0.5236604283917312,1.0857169011410093
2660,chronic_01,chronic_citalopram,CITWAY,CIT,FF,,,0.1652034549835524
2662,chronic_01,chronic_citalopram,CITWAY,CIT,SIR,8.667198783156778,2.0761050861055725,0.8988773419019207
